Area KmSq,Perimeter m,Latitude,Longitude,ID,Town,Tree Count,Ash,Atlantic white cedar,Basswood,Beech,Birch,Black gum/sweet gum,Cedar/juniper,Cherry,Chestnut,Dogwood,Elm,Fir,Hemlock,Hickory,Ironwood,Maple,Oak,Other hardwood,Pine,Poplar,Tulip poplar,Spruce,Sycamore,Tamarack,Walnut
326.083,73384.27926,41.62,-77.11,851,Liberty_B,157,4,0,5,82,12,0,0,3,1,0,0,0,13,0,5,27,2,2,1,0,0,0,0,0,0
234.617,63547.35224,41.63,-77.3,852,Charlesto,72,0,0,3,35,8,0,0,0,1,0,1,0,2,1,1,18,1,0,0,0,0,0,0,0,1
110.697,45122.54272,41.32,-77.55,853,Glen Unio,129,0,0,0,0,5,0,0,0,13,0,0,0,12,4,0,2,42,2,49,0,0,0,0,0,0
174.462,54234.09767,41.23,-77.81,854,Noye_Beec,121,4,0,1,2,6,1,0,0,18,0,1,0,9,7,1,5,31,3,31,0,1,0,0,0,0
182.801,58294.3611,41.24,-77.64,855,Grugan,86,4,0,2,3,7,1,0,0,4,0,0,0,4,3,0,4,31,3,18,0,1,0,0,0,1
238.631,75423.73449,41.33,-76.44,856,Davidson,207,3,0,3,65,25,0,0,1,15,0,2,0,26,1,2,48,4,2,6,0,0,0,1,0,3
75.3893,34168.2485,41.31,-76.68,857,Shrewsbur,117,5,0,0,3,7,0,0,0,6,3,4,0,23,0,0,19,28,1,10,0,6,0,0,0,2
95.6246,50721.59497,41.37,-76.78,858,Plunketts,89,1,0,2,10,3,2,0,1,18,0,0,0,11,4,0,6,18,0,12,0,0,0,0,0,1
61.33,36949.79035,41.42,-76.81,859,Cascade,62,0,0,0,23,7,0,0,0,5,0,0,0,13,0,0,8,4,0,0,0,0,0,0,0,2
218.791,61953.80461,41.5,-77.48,860,Brown_com,237,1,0,1,5,9,0,0,0,14,2,0,0,76,4,0,11,46,7,60,0,0,0,1,0,0
212.441,58195.6712,41.48,-77.28,861,Pine_Coga,108,1,0,1,32,12,2,0,1,10,0,0,0,11,0,6,23,4,1,4,0,0,0,0,0,0
199.638,60661.2105,41.39,-77.45,862,McHenry,202,0,0,0,0,8,1,0,0,11,4,2,0,37,10,1,7,40,1,76,0,0,0,0,0,4
218.962,70662.54146,41.36,-77.2,863,Cummings,76,2,0,4,8,0,0,0,0,11,1,1,0,8,2,1,7,13,2,10,0,2,0,2,0,2
313.734,75961.12138,41.48,-77.07,864,McNett_Mc,80,0,0,4,44,9,0,0,0,0,0,0,0,10,0,2,9,1,0,0,0,0,0,0,0,1
185.525,58668.29854,41.39,-76.97,865,Gamble,106,5,0,3,10,6,1,0,0,8,0,0,0,11,2,0,13,30,0,15,0,0,0,0,0,2
111.617,43391.94621,41.49,-76.85,866,McIntyre_,65,0,0,3,19,9,1,0,1,4,0,0,0,8,1,1,11,4,1,2,0,0,0,0,0,0
149.196,51236.87369,41.25,-76.76,867,Muncy_Mil,245,4,0,0,2,1,3,0,0,10,1,0,0,1,8,0,5,173,0,32,0,3,0,0,0,2
129.834,50896.46005,41.44,-77.69,868,Young Wom,213,2,0,3,5,8,1,0,0,15,1,1,0,50,1,3,22,42,3,56,0,0,0,0,0,0
153.68,52610.89417,41.36,-77.67,869,Renovo E_,124,1,0,7,0,6,0,0,1,13,1,0,0,5,10,0,2,46,3,26,0,0,0,1,0,2
120.48,50516.93429,41.35,-77.82,870,Renovo W,100,1,0,1,0,2,0,0,0,8,3,0,0,5,3,2,4,43,2,26,0,0,0,0,0,0
250.398,66815.12614,39.8,-78.55,871,Southampt,304,0,0,1,1,1,8,0,0,6,4,1,0,2,23,2,10,178,4,63,0,0,0,0,0,0
151.384,59713.42568,40.63,-75.9,872,Blue Mt.,181,0,0,0,0,1,2,0,0,17,4,0,0,2,12,9,3,128,0,2,0,1,0,0,0,0
62.888,36027.34216,40.83,-75.34,873,Bushkill,66,2,0,0,0,0,1,0,0,0,0,0,0,1,5,7,4,42,0,4,0,0,0,0,0,0
269.962,68778.2691,39.79,-77.56,874,Quincy_Pi,233,0,0,0,0,1,2,0,0,59,1,0,0,0,12,0,4,56,1,95,0,2,0,0,0,0
246.392,63481.52045,39.9,-77.44,875,Greene_Pi,131,0,0,0,0,1,5,0,0,18,0,0,0,0,0,0,3,31,1,72,0,0,0,0,0,0
268.873,65811.66752,39.99,-77.35,876,Menall_Pi,107,0,0,0,0,0,3,0,0,13,0,0,0,0,3,1,0,17,0,70,0,0,0,0,0,0
170.48,54728.23139,40.08,-77.29,877,Dicken_Pi,224,2,0,0,0,0,2,0,0,23,0,1,0,0,12,0,2,69,2,110,0,0,0,1,0,0
176.588,58339.46012,40.17,-77.68,878,Fannett_B,160,0,0,0,0,0,1,0,0,23,4,0,0,0,15,1,1,105,6,1,0,2,0,0,0,1
140.057,51996.75181,40.1,-78.14,879,Wells,210,0,0,0,0,1,3,0,0,14,1,0,0,0,12,0,5,120,1,53,0,0,0,0,0,0
107.059,48648.36698,40.35,-78.03,880,Cass_Unio,354,1,0,6,0,4,10,0,0,21,3,1,0,3,40,3,9,165,5,77,0,6,0,0,0,0
117.38,44220.81129,40.29,-78.12,881,Todd,428,1,0,5,1,4,10,0,0,51,3,1,0,6,31,1,7,251,2,52,0,1,0,1,0,0
106.078,48096.93082,40.34,-77.79,882,Backlog M,257,2,0,1,0,1,4,0,0,20,1,1,0,1,29,0,8,169,8,5,0,6,0,1,0,0
210.462,65546.62793,40.41,-77.85,883,Jacks Mt.,172,3,0,0,0,2,4,0,0,7,0,0,0,0,18,0,3,104,1,27,0,2,0,0,0,1
78.7873,39570.50363,40.49,-77.74,884,Jacks Mt_,199,0,0,1,0,1,3,0,0,19,1,0,0,0,13,0,3,129,1,26,0,1,0,0,0,1
78.9297,39629.0391,40.55,-77.64,885,Jacks Mt.,102,0,0,0,0,1,3,0,0,13,0,1,0,0,6,0,1,62,1,12,0,1,0,1,0,0
126.318,48673.84276,40.42,-77.68,886,Bratton_B,216,0,0,1,0,1,4,0,0,18,4,3,0,0,25,0,9,111,5,27,0,7,0,1,0,0
116.271,44574.4124,40.49,-77.57,887,Granville,80,0,0,0,1,1,3,0,0,7,0,0,0,0,5,0,3,41,3,11,0,3,0,1,0,1
178.408,55346.93384,40.31,-77.43,888,Lower Mif,291,2,0,0,2,1,8,0,0,31,4,0,0,1,31,2,5,177,10,9,0,7,0,0,0,1
254.237,66529.61272,40.22,-77.55,889,Tobyne_Bl,167,0,0,0,0,0,5,0,0,11,4,0,0,1,12,0,10,108,8,6,0,2,0,0,0,0
86.1565,40751.32019,41.96,-75.94,890,Silver La,95,1,0,2,45,6,0,0,1,0,0,0,0,34,0,2,3,0,0,0,1,0,0,0,0,0
79.8442,36083.58255,41.677,-75.91,891,Springvil,134,2,0,0,73,7,0,0,0,0,0,0,0,42,1,5,1,0,1,0,0,0,0,2,0,0
73.8237,37956.74546,41.43,-76.71,892,Hillsgrov,102,4,0,3,32,5,0,0,1,4,0,3,0,25,0,1,18,2,1,0,0,0,0,2,0,1
130.389,45975.13222,41.69,-76.05,893,Auburn co,238,3,0,0,123,13,0,0,1,0,0,0,0,80,0,6,9,2,0,0,0,0,0,1,0,0
63.4182,33278.17709,41.76,-75.8,894,Brooklyn,55,2,0,3,29,4,0,0,0,0,0,0,0,3,1,0,13,0,0,0,0,0,0,0,0,0
83.2991,36744.86073,41.77,-75.61,895,Gibson,71,1,0,2,36,6,0,0,1,0,0,0,0,1,0,3,20,0,1,0,0,0,0,0,0,0
76.3898,35637.30885,41.75,-75.91,896,Dimock co,142,1,0,0,81,8,0,0,0,0,0,0,0,25,0,4,23,0,0,0,0,0,0,0,0,0
86.1527,40215.91394,41.77,-75.71,897,Herrick,65,2,0,0,41,1,0,0,0,1,0,0,0,4,0,0,15,0,0,1,0,0,0,0,0,0
106.577,43413.29753,41.68,-75.7,898,Lenox,76,4,0,0,31,13,0,0,0,0,1,1,0,11,0,3,11,0,0,1,0,0,0,0,0,0
153.357,59795.75396,41.46,-76.3,899,Colley co,192,3,5,1,89,20,0,0,2,0,0,0,0,22,0,2,47,1,0,0,0,0,0,0,0,0
118.534,45377.09627,41.2344,-74.9314,900,Delaware,165,4,0,0,0,4,0,0,0,7,0,0,0,2,8,0,8,95,1,34,0,0,0,1,0,1
156.591,58340.85245,41.3223,-74.9314,901,Dingman,147,4,0,0,0,2,2,0,0,16,0,0,0,4,3,0,3,60,0,53,0,0,0,0,0,0
160.141,69171.94788,41.2907,-75.2565,902,Greene,120,3,0,1,36,3,0,0,0,4,0,0,0,22,0,0,29,13,0,7,0,0,0,0,1,1
210.313,69420.55784,41.4875,-75.0658,903,Lackawaxe,232,6,0,0,3,1,0,0,0,15,1,0,0,23,3,2,14,79,0,85,0,0,0,0,0,0
130.305,48070.02476,41.1469,-74.9909,904,Lehman,228,3,0,0,0,4,2,0,0,17,0,0,0,1,18,2,5,124,0,48,0,0,0,2,0,2
200.166,60843.52397,41.3498,-75.1099,905,Blooming,155,3,0,0,0,2,2,0,0,11,0,0,0,9,0,0,6,47,0,74,0,0,0,0,1,0
102.188,64873.15335,41.3896,-75.2226,906,Palmyra,108,2,0,0,4,5,0,0,0,7,0,0,0,15,1,1,12,39,1,21,0,0,0,0,0,0
156.621,53225.51796,41.2135,-75.0821,907,Porter,127,5,0,0,0,4,1,0,0,9,0,0,0,8,1,0,6,60,0,31,0,1,0,0,0,1
121.833,50639.9164,41.4205,-74.915,908,Shohola,189,2,0,1,1,6,2,0,0,16,0,0,0,11,7,0,11,71,0,61,0,0,0,0,0,0
96.2669,52861.0764,41.51,-76.01,909,Eaton com,55,0,0,1,7,4,0,0,0,8,0,0,0,12,2,0,4,10,1,5,0,0,0,0,0,1
117.608,60443.00711,41.873,-75.3029,910,Buckingha,77,2,0,2,21,11,0,0,0,0,0,0,0,21,4,1,10,2,0,3,0,0,0,0,0,0
208.161,63266.06504,41.7031,-75.1266,911,Damascus,143,3,0,3,47,0,0,0,0,6,1,1,0,50,0,1,12,9,0,9,0,0,0,0,0,1
98.9604,40796.1841,41.7268,-75.2665,912,Lebanon,95,3,0,4,44,4,0,0,0,0,0,0,0,13,0,2,25,0,0,0,0,0,0,0,0,0
117.888,53705.45118,41.8195,-75.1771,913,Mancheste,95,2,0,1,36,10,0,0,0,3,0,0,0,28,0,0,11,2,0,2,0,0,0,0,0,0
149.435,50341.80236,41.7371,-75.4024,914,Mount Ple,109,4,0,4,50,4,0,0,0,1,0,1,0,23,0,1,21,0,0,0,0,0,0,0,0,0
93.3989,42259.23676,41.86,-76.46,915,Sheshequi,56,1,0,0,4,2,0,0,0,1,0,0,0,3,4,0,3,25,2,11,0,0,0,0,0,0
86.3961,39584.09647,41.65,-76.33,916,Terry,62,4,0,0,16,3,0,0,0,6,2,0,0,12,0,2,3,9,1,4,0,0,0,0,0,0
115.855,48451.69919,41.61,-76.25,917,Wilmot,132,8,0,3,52,10,0,0,3,1,0,0,0,17,0,5,14,0,1,10,0,1,7,0,0,0
71.7777,36883.41338,41.55,-75.62,918,Scott,79,4,0,0,40,5,0,0,1,2,0,0,0,7,0,1,16,1,1,0,0,0,0,0,0,1
60.4671,35007.64421,41.8,-76.39,919,Wysox,48,0,0,0,1,1,0,0,0,0,0,0,0,3,4,2,5,22,0,10,0,0,0,0,0,0
128.997,48029.01517,41.4,-76.62,920,Shrewsbur,130,1,0,3,50,12,0,0,1,5,0,0,0,25,2,4,19,4,0,2,0,0,0,2,0,0
97.5987,39512.6284,41.96,-75.72,921,Great Ben,83,2,0,3,18,6,1,0,0,4,0,1,0,20,1,0,6,12,0,8,0,0,0,0,0,1
144.575,49431.29701,41.8462,-75.4088,922,Preston,139,4,0,5,67,8,0,0,2,1,0,0,0,31,0,3,18,0,0,0,0,0,0,0,0,0
120.241,45137.3351,41.87,-75.71,923,New Milfo,95,0,0,0,47,11,0,0,0,4,0,1,0,21,0,1,7,1,1,1,0,0,0,0,0,0
110.501,49312.71788,41.83,-75.87,924,Bridgewat,114,2,0,4,61,8,0,0,1,0,0,0,0,9,0,2,27,0,0,0,0,0,0,0,0,0
54.7674,29954.53928,41.69,-75.8,925,Lathrop c,120,1,0,5,64,4,0,0,1,0,0,0,0,21,1,4,18,0,0,0,1,0,0,0,0,0
126.866,45799.11309,41.9506,-75.4167,926,Scott,88,0,0,1,34,7,0,0,0,0,0,0,0,21,1,1,23,0,0,0,0,0,0,0,0,0
108.257,46480.34439,41.67,-75.55,927,Clifford,63,1,0,0,37,4,0,0,0,0,0,0,0,2,0,1,17,0,0,0,0,0,0,1,0,0
63.0801,37762.5682,41.62,-75.8,928,Nicholson,83,7,0,0,27,6,0,0,0,1,0,2,0,22,0,1,10,4,1,1,0,0,0,0,0,1
128.935,49855.332,41.96,-76.56,929,Athens,84,5,0,0,6,0,0,0,0,5,0,3,0,5,8,2,1,24,1,15,0,0,0,6,0,3
143.468,54812.7073,41.42,-76.46,930,Laporte,113,0,0,1,59,12,0,0,0,0,0,0,0,22,1,1,17,0,0,0,0,0,0,0,0,0
43.6253,33902.33729,41.62,-76.06,931,Wyoming c,70,3,0,2,14,4,2,0,0,1,1,0,0,33,0,2,1,5,0,2,0,0,0,0,0,0
54.7451,29096.11536,41.35,-75.97,932,Dallas_Le,60,2,0,0,3,3,0,0,0,7,0,0,0,9,1,1,1,26,0,7,0,0,0,0,0,0
104.546,47133.6807,41.52,-75.72,933,Abington,80,2,0,0,32,1,0,0,0,2,1,0,0,11,3,2,16,7,1,1,0,1,0,0,0,0
94.6674,47307.00723,41.1,-75.83,934,Dennison,53,1,0,0,9,4,0,0,0,6,0,0,0,4,0,0,1,17,0,10,0,1,0,0,0,0
318.514,78644.20954,41.5884,-75.2436,935,Berlin_Dy,133,0,0,1,44,10,0,0,0,0,0,0,0,40,0,3,25,3,0,5,0,1,0,1,0,0
128.743,59643.59326,41.4765,-75.2202,936,Paupack_P,66,2,0,0,4,3,0,0,0,3,0,0,0,11,1,0,1,29,1,11,0,0,0,0,0,0
111.462,55641.14687,41.3745,-74.7835,937,Westfall_,187,3,0,0,0,5,0,0,0,20,0,0,0,2,13,0,8,97,0,39,0,0,0,0,0,0
101.855,45406.10535,41.19,-75.51,938,Coolbaugh,51,1,0,0,21,2,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,13,0,0,0
119.801,58900.61558,41.62,-75.65,939,Benton_Gr,80,4,0,0,44,2,0,0,0,0,0,0,0,12,0,0,17,1,0,0,0,0,0,0,0,0
112.811,46174.92437,41.43,-76.1,940,Noxen_For,85,1,0,3,21,7,0,0,0,1,1,0,0,19,2,0,9,17,0,4,0,0,0,0,0,0
135.647,47574.57089,41.95,-75.56,941,Harmony_O,84,1,0,0,41,6,0,0,0,2,0,0,0,11,0,1,12,5,2,3,0,0,0,0,0,0
127.717,49622.74901,41.88,-75.57,942,Jackson_T,71,2,0,2,41,6,0,0,1,1,0,2,0,8,0,1,6,1,0,0,0,0,0,0,0,0
120.772,48172.74677,41.77,-75.51,943,Ararat_He,113,2,0,0,71,3,0,0,0,2,0,0,0,7,0,2,25,0,0,1,0,0,0,0,0,0
152.435,53837.12853,41.87,-76.05,944,Middleton,85,1,0,1,45,6,0,0,0,1,0,1,0,13,0,1,13,1,2,0,0,0,0,0,0,0
185.219,63926.66227,41.9,-76.18,945,Warren_Pi,99,0,0,0,64,3,0,0,0,1,0,0,0,16,0,1,12,1,0,1,0,0,0,0,0,0
170.148,69062.37995,41.71,-76.21,946,Tuscarora,116,2,0,6,9,9,0,0,0,7,5,3,0,24,8,3,3,24,0,11,0,0,0,1,0,1
99.4589,48530.7228,41.78,-76.21,947,Herrick_S,53,3,0,0,14,7,0,0,0,1,1,0,0,6,1,2,7,8,0,3,0,0,0,0,0,0
162.648,54872.85525,41.96,-76.38,948,Lithchfie,86,3,0,1,21,11,0,0,1,7,0,0,0,20,2,1,10,7,0,2,0,0,0,0,0,0
163.239,53236.09576,41.88,-76.32,949,Rome_Orwe,97,3,0,1,54,8,0,0,0,0,0,4,0,14,1,2,10,0,0,0,0,0,0,0,0,0
110.437,48314.88475,41.74,-76.36,950,Asylum_St,122,3,0,0,2,3,0,0,0,6,2,3,0,10,12,0,5,57,1,18,0,0,0,0,0,0
118.54,60057.26788,41.8,-76.5,951,Townada_U,94,2,0,0,5,3,1,0,2,2,0,1,0,3,5,3,5,39,2,14,0,0,0,3,0,4
182.097,61278.22146,41.65,-76.46,952,Monroe_Al,189,6,0,3,26,9,0,0,0,17,5,0,0,36,5,5,29,34,3,10,0,0,0,0,0,1
259.721,69328.17074,41.95,-76.78,953,Wells_Sou,72,0,0,1,25,3,0,0,0,1,0,1,0,21,0,1,6,4,2,6,0,0,0,1,0,0
217.31,67794.03204,41.86,-76.8,954,Columbia_,76,4,0,1,34,1,0,0,0,1,0,0,0,13,0,5,13,2,2,0,0,0,0,0,0,0
207.385,76750.20686,41.76,-76.79,955,Troy_Arme,59,2,0,1,25,4,0,0,0,1,0,0,0,8,0,3,10,3,1,1,0,0,0,0,0,0
216.607,66346.33753,41.64,-76.78,956,Canton_Le,88,3,0,6,30,6,0,0,1,0,0,3,0,7,7,2,18,2,1,0,0,0,0,1,0,1
237.249,70239.973,41.83,-76.61,957,Smithfiel,84,5,0,1,25,6,0,0,0,1,0,1,0,8,1,1,7,15,6,6,0,0,0,1,0,0
209.997,65837.39126,41.65,-76.59,958,Overton_F,107,2,0,3,35,16,0,0,0,0,0,1,0,12,1,1,28,3,1,3,0,0,0,1,0,0
77.6971,36420.66112,41.26,-76.27,959,Fairmont,83,1,0,1,3,3,0,0,0,12,1,0,0,1,3,2,11,41,0,3,0,1,0,0,0,0
80.5731,39111.79374,41.28,-76.17,960,Ross S,78,4,0,1,0,2,0,0,0,10,1,0,0,4,4,0,4,41,2,4,0,0,0,0,0,1
62.017,35047.44323,41.34,-76.07,961,Lake Twp,69,2,0,0,4,5,0,0,0,8,3,0,0,16,0,2,1,23,2,0,0,1,0,0,0,2
98.6524,49587.34151,41.35,-76.21,962,Fair_Ross,73,0,1,2,32,3,0,0,0,1,0,1,0,14,2,1,15,0,0,0,0,0,0,0,0,1
68.7002,40074.20747,41.39,-75.86,963,Frank_Exe,67,0,0,0,0,2,1,0,0,11,2,0,0,0,3,0,1,28,0,19,0,0,0,0,0,0
154.965,54978.32057,41.79,-76.04,964,Rush_Jess,198,0,0,0,103,18,0,0,0,1,0,0,0,34,0,10,23,5,0,3,0,0,0,1,0,0
121.756,45080.29457,41.96,-76.05,965,Apol_Choc,68,1,0,0,32,8,0,0,0,4,0,0,0,15,0,1,6,0,1,0,0,0,0,0,0,0
138.777,48740.24516,41.93,-75.83,966,Snake Cre,283,5,0,10,98,25,0,0,0,11,0,0,0,101,0,2,31,0,0,0,0,0,0,0,0,0
101.402,40166.71533,41.84,-79.32,967,Broken St,106,4,0,0,10,4,0,0,0,13,0,0,0,6,8,3,9,33,5,11,0,0,0,0,0,0
118.499,43549.1503,41.95,-79.57,968,Columbus,85,7,0,0,25,6,0,0,4,0,0,4,0,11,1,4,20,1,0,2,0,0,0,0,0,0
130.808,45866.30294,41.84,-79.57,969,Spring Cr,56,3,0,1,17,1,0,0,2,2,0,0,0,14,0,2,5,3,1,5,0,0,0,0,0,0
128.576,49142.29484,41.82,-79.45,970,Pittsfiel,58,1,0,0,12,3,0,0,0,5,0,1,0,13,0,3,12,2,0,5,0,0,0,1,0,0
92.0227,40616.01252,41.67,-79.47,971,Triumph,80,2,0,0,7,1,0,0,0,8,2,0,0,22,2,1,7,16,2,10,0,0,0,0,0,0
198.085,58612.82509,41.72,-79.57,972,Eldred,50,1,0,1,10,7,0,0,1,4,0,0,0,9,0,1,10,3,0,3,0,0,0,0,0,0
105.857,45065.50086,41.74,-79.38,973,Deerfield,84,6,0,0,7,1,0,0,0,15,0,0,0,11,3,2,10,17,2,10,0,0,0,0,0,0
357.362,88962.02445,41.32,-78.74,974,Horton,111,4,0,1,28,10,0,0,3,4,0,1,0,18,3,2,22,6,2,6,0,0,0,0,0,1
304.993,70363.00254,41.54,-78.72,975,Jones_Rid,129,0,0,0,54,9,0,0,2,0,1,0,0,39,0,2,21,0,0,1,0,0,0,0,0,0
406.567,82522.74801,41.51,-78.32,976,Shippen c,195,5,0,3,47,10,2,0,4,5,0,2,0,50,1,2,26,19,6,13,0,0,0,0,0,0
434.135,83604.54235,41.3,-78.55,977,Jay_Fox,111,2,0,1,17,10,0,0,1,4,1,0,0,19,3,1,23,18,0,10,0,1,0,0,0,0
333.447,75173.05655,41.3,-78.34,978,Benezette,96,2,0,2,9,7,0,0,0,11,1,0,0,21,3,2,16,12,0,10,0,0,0,0,0,0
256.405,66808.49305,41.51,-79.31,979,Kingsley,49,1,0,0,0,1,0,0,0,3,0,0,0,10,4,0,5,18,1,6,0,0,0,0,0,0
212.631,67437.09372,41.66,-79.32,980,Limestone,56,0,0,0,3,1,0,0,0,5,0,0,0,15,4,0,4,15,1,8,0,0,0,0,0,0
245.754,71361.21574,41.53,-79.17,981,Forest _6,68,0,0,0,10,15,0,0,1,6,0,0,0,18,0,0,5,11,1,1,0,0,0,0,0,0
91.0729,38524.34247,41.95,-79.24,982,Farmingto,53,2,0,0,19,3,0,0,1,2,0,0,0,2,1,7,12,3,0,1,0,0,0,0,0,0
98.4865,40158.42034,41.95,-79.14,983,Pine Grov,99,4,0,2,21,3,0,0,0,8,0,0,0,2,6,4,17,26,1,4,0,1,0,0,0,0
573.347,96601.82682,41.9,-78.64,984,McKean _4,62,1,0,0,33,7,0,0,0,1,0,0,0,5,0,0,11,1,0,3,0,0,0,0,0,0
201.906,61724.06214,41.9,-78.85,985,McKean _5,64,2,0,0,22,8,0,0,3,2,0,0,0,10,0,3,11,2,1,0,0,0,0,0,0,0
466.419,88227.42349,41.88,-78.38,986,McKean _3,56,0,0,1,23,3,0,0,0,0,0,0,0,13,0,4,11,0,0,1,0,0,0,0,0,0
341.835,76220.16364,41.69,-78.38,987,Norwich,164,5,0,2,63,9,0,0,4,0,0,0,0,51,1,0,26,1,2,0,0,0,0,0,0,0
492.761,96701.08871,41.71,-78.64,988,Hamlin_No,149,1,0,1,78,16,0,0,4,0,0,0,0,32,0,0,17,0,0,0,0,0,0,0,0,0
126.149,58595.1137,41.73,-79.2,989,Dale W,171,1,0,0,37,8,1,0,3,16,0,0,0,33,2,4,26,24,4,12,0,0,0,0,0,0
139.788,60159.47236,41.71,-79.13,990,Cherry Gr,192,2,0,0,107,9,0,0,0,3,0,0,0,54,0,1,8,3,4,1,0,0,0,0,0,0
185.617,81187.60462,41.86,-78.96,991,Kinzua,60,1,0,0,3,3,0,0,0,4,0,1,0,8,5,3,5,15,2,8,0,1,0,0,0,1
229.888,66158.44336,41.73,-79.03,992,Sheffield,287,3,0,4,139,18,0,0,2,4,1,0,0,63,0,13,30,0,7,2,0,0,0,0,0,1
242.15,65837.68266,41.72,-78.89,993,Kane,250,0,0,1,154,16,0,0,2,0,0,0,0,37,0,9,24,1,4,0,0,2,0,0,0,0
258.747,67003.3514,41.53,-79.03,994,Forest _5,144,0,0,0,75,18,0,0,2,2,1,0,0,38,0,0,4,0,3,1,0,0,0,0,0,0
238.683,63999.67487,41.54,-78.88,995,Highland,110,0,0,0,54,10,0,0,4,2,0,0,0,33,0,3,3,0,1,0,0,0,0,0,0,0
424.779,89455.73299,41.51,-78.54,996,St. Marys,133,0,0,2,55,10,0,0,2,1,0,0,0,32,0,0,23,1,2,4,0,0,0,1,0,0
294.125,71836.77685,41.3,-78.17,997,Emporium,65,1,0,0,0,1,0,0,0,5,1,0,0,7,2,0,10,25,3,9,0,1,0,0,0,0
246.583,62987.79023,41.13,-78.58,998,Mahaffey,69,1,0,0,5,3,2,0,0,5,0,1,0,14,1,0,12,8,3,14,0,0,0,0,0,0
119.422,46132.79233,41.93,-79.46,999,Bear Lake,54,1,0,0,15,0,0,0,0,2,0,0,0,3,2,7,13,3,2,5,0,1,0,0,0,0
132.117,48370.63303,41.94,-79.35,1000,Sugar Gro,50,1,0,0,14,0,0,0,0,6,0,0,0,3,2,5,13,3,1,2,0,0,0,0,0,0
302.403,79711.32949,41.13,-78.39,1001,Goshen co,124,1,0,0,0,0,3,0,2,12,0,0,0,10,7,1,18,44,10,16,0,0,0,0,0,0
181.051,53879.90206,40.78,-78.54,1002,Jordon,90,5,0,0,4,5,0,0,0,3,7,0,0,11,5,0,13,30,1,5,0,1,0,0,0,0
173.182,64039.22596,40.98,-78.57,1003,Pike,163,3,0,1,2,4,1,0,1,10,5,0,0,27,9,1,17,54,5,23,0,0,0,0,0,0
170.595,60298.94534,40.88,-78.55,1004,Knox_Ferg,139,7,0,0,4,7,1,0,1,3,4,0,0,19,16,0,17,36,4,19,0,1,0,0,0,0
198.839,59524.9112,41.12,-78.73,1005,Falls Cre,133,6,0,6,11,3,0,0,3,3,0,2,0,19,10,5,30,12,1,20,0,1,0,0,0,1
197.6,59038.06098,40.97,-78.73,1006,Pine,84,1,0,1,15,3,0,0,0,2,1,0,0,16,9,0,17,13,4,0,0,2,0,0,0,0
263.514,69245.78616,41.13,-78.19,1007,Covington,126,0,0,0,1,3,3,0,0,12,2,0,0,6,5,2,10,51,4,26,0,1,0,0,0,0
164.78,57428.06848,40.78,-78.42,1008,Ramey_Gle,103,5,0,0,7,5,0,0,2,1,4,1,0,13,11,0,12,28,0,14,0,0,0,0,0,0
177.295,53962.67565,41.18,-75.39,1009,Coolbaugh,67,0,0,0,30,1,0,0,0,0,0,0,0,9,0,0,3,4,0,4,0,0,16,0,0,0
126.796,48797.45381,41.03,-75.38,1010,Jackson_P,69,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,1,9,0,43,0,0,0,0,0,0
208.41,72356.73287,40.91,-75.66,1011,Penn Fore,138,0,0,0,3,5,1,0,0,19,0,0,0,20,1,0,9,23,1,56,0,0,0,0,0,0
159.916,53500.79261,41.02,-75.84,1012,Foster,99,2,0,0,5,5,1,0,1,11,0,0,0,19,0,0,11,22,1,21,0,0,0,0,0,0
91.9863,44837.29808,41.15,-75.9,1013,Rice _ Wr,67,2,0,0,0,0,0,0,0,5,0,0,0,3,2,0,5,28,0,20,0,2,0,0,0,0
70.3023,38265.04557,41.22,-75.72,1014,Jenkins_B,56,0,0,1,1,2,0,0,0,2,0,0,0,6,0,0,2,17,1,21,0,0,3,0,0,0
53.1769,31482.18044,41.19,-75.8,1015,Bear Twp,48,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,23,0,13,0,0,4,0,0,0
102.646,61103.86127,41.16,-75.69,1016,Buck_Bear,52,0,0,1,6,2,1,0,0,6,0,0,0,5,0,0,3,8,2,15,0,0,3,0,0,0
151.006,51625.00261,40.99,-75.5,1017,Polk_Penn,69,0,0,0,2,4,0,0,0,7,0,0,0,4,0,0,4,7,0,40,0,0,0,0,1,0
158.178,53002.08472,41.6,-75.4,1018,Clinton_C,87,2,0,1,32,6,0,0,0,1,0,0,0,27,0,0,11,6,0,1,0,0,0,0,0,0
94.0435,44600.45736,41.23,-75.6,1019,Lehigh_Cl,72,0,0,0,29,9,0,0,0,3,0,0,0,17,0,0,9,3,0,2,0,0,0,0,0,0
133.181,55468.49415,41.2955,-75.3904,1020,Sterling_,58,0,0,3,22,1,0,0,0,0,0,0,0,3,0,2,21,1,0,0,0,0,4,0,0,1
136.137,56513.63651,41.31,-75.49,1021,Coving_Ma,56,0,0,1,29,7,0,0,0,0,0,0,0,11,0,1,3,0,0,1,0,0,3,0,0,0
94.7838,39668.6059,41.59,-75.51,1022,Fell_Carb,65,0,0,0,14,12,0,0,1,1,0,0,0,13,0,0,18,4,1,1,0,0,0,0,0,0
